metabolite_number,dilution_factor,dilution_factor_original,injection_volume,log_injection_quantity,chromatogram_number,replicate,internal_standard,intensity,log_intensity,log_intensity_factor,normalized_intensity,log_normalized_intensity,log_normalized_intensity_factor,condition,metabolite_code,chromatogram_name,ionization_mode,ionization_code,retention_time,observation_number
751,0.25,0.25,5,0.22314355131420976,23,2,3178833.455,9947.89718,9.205116469124002,8.981972917809793,0.0031294175428891726,-5.766908380280506,-5.990051931594715,2,X1018.10727878269.16.2843052824185,025dil_rep2_5ul_4_neg,negative,2,16.2843052824185,66397
751,0.25,0.25,10,0.9162907318741551,3,1,5274179.651,10769.0505,9.284431604704087,8.368140872829931,0.002041843701315361,-6.193902104130284,-7.1101928360044395,3,X1018.10727878269.16.2843052824185,025dil_rep1_10ul_1_neg,negative,2,16.2843052824185,66398
751,0.25,0.25,10,0.9162907318741551,6,1,6089235.007,10389.16893,9.248519093406134,8.332228361531978,0.0017061533867648278,-6.373513923775648,-7.289804655649803,3,X1018.10727878269.16.2843052824185,025dil_rep1_10ul_2_neg,negative,2,16.2843052824185,66399
751,0.25,0.25,10,0.9162907318741551,9,1,5750990.878,63578.87462,11.060036534087947,10.143745802213793,0.011055290465372914,-4.504846190447757,-5.421136922321911,3,X1018.10727878269.16.2843052824185,025dil_rep1_10ul_3_neg,negative,2,16.2843052824185,66400
751,0.25,0.25,10,0.9162907318741551,12,1,6304459.675,7594.17844,8.935137238013711,8.018846506139555,0.0012045724505328047,-6.721630587836333,-7.637921319710488,3,X1018.10727878269.16.2843052824185,025dil_rep1_10ul_4_neg,negative,2,16.2843052824185,66401
751,0.25,0.25,10,0.9162907318741551,15,2,6713647.289,13162.65121,9.485138644315466,8.568847912441312,0.001960581282184185,-6.234514277165703,-7.150805009039858,3,X1018.10727878269.16.2843052824185,025dil_rep2_10ul_1_neg,negative,2,16.2843052824185,66402
751,0.25,0.25,10,0.9162907318741551,18,2,6298621.711,64369.56746,11.072396245434215,10.156105513560059,0.010219627469861239,-4.583445145960834,-5.499735877834989,3,X1018.10727878269.16.2843052824185,025dil_rep2_10ul_2_neg,negative,2,16.2843052824185,66403
751,0.25,0.25,10,0.9162907318741551,21,2,6927339.313,65847.07743,11.09509032395416,10.178799592080006,0.009505392251600828,-4.655896035971009,-5.572186767845164,3,X1018.10727878269.16.2843052824185,025dil_rep2_10ul_3_neg,negative,2,16.2843052824185,66404
751,0.25,0.25,10,0.9162907318741551,24,2,6772734.119,12648.29374,9.445277602844804,8.528986870970648,0.0018675314160815648,-6.283137818565163,-7.199428550439318,3,X1018.10727878269.16.2843052824185,025dil_rep2_10ul_4_neg,negative,2,16.2843052824185,66405
751,0.5,0.5,2,0,25,1,1896139.056,8239.955324,9.01675020104416,9.01675020104416,0.00434564928027093,-5.438580099835721,-5.438580099835721,4,X1018.10727878269.16.2843052824185,05dil_rep1_2ul_1_neg,negative,2,16.2843052824185,66406
751,0.5,0.5,2,0,28,1,1868252.34,8330.271218,9.027651293814523,9.027651293814523,0.00445885763911314,-5.412862680486262,-5.412862680486262,4,X1018.10727878269.16.2843052824185,05dil_rep1_2ul_2_neg,negative,2,16.2843052824185,66407
751,0.5,0.5,2,0,31,1,1744991.193,4392.090328,8.387560549462396,8.387560549462396,0.0025169699111484284,-5.984699517152128,-5.984699517152128,4,X1018.10727878269.16.2843052824185,05dil_rep1_2ul_3_neg,negative,2,16.2843052824185,66408
751,0.5,0.5,2,0,34,1,1920990.395,9101.873706,9.116235573068325,9.116235573068325,0.004738115156478958,-5.352115868669868,-5.352115868669868,4,X1018.10727878269.16.2843052824185,05dil_rep1_2ul_4_neg,negative,2,16.2843052824185,66409
751,0.5,0.5,2,0,37,2,1474456.842,7236.39381,8.886878268749028,8.886878268749028,0.004907836976892675,-5.316921968477168,-5.316921968477168,4,X1018.10727878269.16.2843052824185,05dil_rep2_2ul_1_neg,negative,2,16.2843052824185,66410
751,0.5,0.5,2,0,40,2,1680102.23,8579.078025,9.05708173041446,9.05708173041446,0.005106283339079909,-5.2772834703040985,-5.2772834703040985,4,X1018.10727878269.16.2843052824185,05dil_rep2_2ul_2_neg,negative,2,16.2843052824185,66411
751,0.5,0.5,2,0,43,2,1697118.109,6646.989617,8.801919341982291,8.801919341982291,0.003916633486939005,-5.54252279851579,-5.54252279851579,4,X1018.10727878269.16.2843052824185,05dil_rep2_2ul_3_neg,negative,2,16.2843052824185,66412
751,0.5,0.5,2,0,46,2,1748461.942,5310.562902,8.577453116527147,8.577453116527147,0.0030372768056509403,-5.796793952636319,-5.796793952636319,4,X1018.10727878269.16.2843052824185,05dil_rep2_2ul_4_neg,negative,2,16.2843052824185,66413
751,0.5,0.5,5,0.9162907318741551,26,1,4037126.654,80730.4565,11.29887118702438,10.382580455150226,0.01999700861998272,-3.9121725856155685,-4.828463317489724,5,X1018.10727878269.16.2843052824185,05dil_rep1_5ul_1_neg,negative,2,16.2843052824185,66414
751,0.5,0.5,5,0.9162907318741551,29,1,3611026.575,92054.08009,11.43013151039374,10.513840778519587,0.02549249588117473,-3.6693711492959866,-4.585661881170141,5,X1018.10727878269.16.2843052824185,05dil_rep1_5ul_2_neg,negative,2,16.2843052824185,66415
751,0.5,0.5,5,0.9162907318741551,32,1,3843268.619,81867.90181,11.312862273728904,10.39657154185475,0.02130163408440122,-3.8489714916318785,-4.765262223506033,5,X1018.10727878269.16.2843052824185,05dil_rep1_5ul_3_neg,negative,2,16.2843052824185,66416
751,0.5,0.5,5,0.9162907318741551,35,1,3408713.792,84824.39337,11.348338438079555,10.4320477062054,0.024884574812082085,-3.6935071529304246,-4.609797884804579,5,X1018.10727878269.16.2843052824185,05dil_rep1_5ul_4_neg,negative,2,16.2843052824185,66417
751,0.5,0.5,5,0.9162907318741551,38,2,3351400.652,90442.01961,11.412464257080213,10.496173525206057,0.026986334670558516,-3.612424664414092,-4.528715396288247,5,X1018.10727878269.16.2843052824185,05dil_rep2_5ul_1_neg,negative,2,16.2843052824185,66418
751,0.5,0.5,5,0.9162907318741551,41,2,3681469.443,91585.4645,11.425027853572688,10.508737121698532,0.024877420801126558,-3.6937946820343783,-4.610085413908534,5,X1018.10727878269.16.2843052824185,05dil_rep2_5ul_2_neg,negative,2,16.2843052824185,66419
751,0.5,0.5,5,0.9162907318741551,44,2,3820616.745,87848.00204,11.383363350499478,10.467072618625323,0.02299314689309409,-3.7725590686220585,-4.688849800496214,5,X1018.10727878269.16.2843052824185,05dil_rep2_5ul_3_neg,negative,2,16.2843052824185,66420
751,0.5,0.5,5,0.9162907318741551,47,2,3330791.459,86150.08625,11.36384624311634,10.447555511242186,0.025864749357759176,-3.654874265975344,-4.571164997849499,5,X1018.10727878269.16.2843052824185,05dil_rep2_5ul_4_neg,negative,2,16.2843052824185,66421
751,0.5,0.5,10,1.6094379124341003,27,1,6739512.23,137525.0971,11.831561703796854,10.222123791362755,0.020405793832946276,-3.8919364070366393,-5.50137431947074,6,X1018.10727878269.16.2843052824185,05dil_rep1_10ul_1_neg,negative,2,16.2843052824185,66422
751,0.5,0.5,10,1.6094379124341003,30,1,7332769.164,131131.8864,11.783958862146086,10.174520949711987,0.017882996650677056,-4.023904925367143,-5.633342837801243,6,X1018.10727878269.16.2843052824185,05dil_rep1_10ul_2_neg,negative,2,16.2843052824185,66423
751,0.5,0.5,10,1.6094379124341003,33,1,7328628.999,140939.9692,11.856089328348281,10.24665141591418,0.01923142366999768,-3.951209688320584,-5.560647600754685,6,X1018.10727878269.16.2843052824185,05dil_rep1_10ul_3_neg,negative,2,16.2843052824185,66424
751,0.5,0.5,10,1.6094379124341003,36,1,6375300.272,142493.3433,11.867050563915514,10.257612651481413,0.022350844230164913,-3.8008911854742062,-5.410329097908306,6,X1018.10727878269.16.2843052824185,05dil_rep1_10ul_4_neg,negative,2,16.2843052824185,66425
751,0.5,0.5,10,1.6094379124341003,39,2,5914784.189,148535.0296,11.908576098969613,10.299138186535512,0.025112501970272646,-3.6843894703832416,-5.293827382817342,6,X1018.10727878269.16.2843052824185,05dil_rep2_10ul_1_neg,negative,2,16.2843052824185,66426
751,0.5,0.5,10,1.6094379124341003,42,2,5931730.861,137694.9443,11.832795968719555,10.223358056285456,0.02321328251848344,-3.763030641789841,-5.372468554223942,6,X1018.10727878269.16.2843052824185,05dil_rep2_10ul_2_neg,negative,2,16.2843052824185,66427
751,0.5,0.5,10,1.6094379124341003,45,2,6236588.631,140339.8786,11.851822463763865,10.242384551329764,0.02250266722778817,-3.794121433340231,-5.403559345774331,6,X1018.10727878269.16.2843052824185,05dil_rep2_10ul_3_neg,negative,2,16.2843052824185,66428
751,0.5,0.5,10,1.6094379124341003,48,2,6512719.89,137197.5256,11.829176959125867,10.219739046691766,0.021066087274943433,-3.8600907696473157,-5.469528682081416,6,X1018.10727878269.16.2843052824185,05dil_rep2_10ul_4_neg,negative,2,16.2843052824185,66429
751,1,1,2,0.6931471805599453,49,1,1429419.479,82793.24212,11.324101720134298,10.630954539574352,0.057920885601699564,-2.8486772409369765,-3.541824421496922,7,X1018.10727878269.16.2843052824185,1dil_rep1_2ul_1_neg,negative,2,16.2843052824185,66430
751,1,1,2,0.6931471805599453,52,1,1837602.537,84983.04759,11.350207075463981,10.657059894904036,0.04624669692105459,-3.0737652354972282,-3.7669124160571736,7,X1018.10727878269.16.2843052824185,1dil_rep1_2ul_2_neg,negative,2,16.2843052824185,66431
751,1,1,2,0.6931471805599453,55,1,1877241.711,81772.90277,11.311701205731028,10.618554025171083,0.043560135219049584,-3.133612876719955,-3.8267600572799005,7,X1018.10727878269.16.2843052824185,1dil_rep1_2ul_3_neg,negative,2,16.2843052824185,66432
751,1,1,2,0.6931471805599453,58,1,1837866.84,11907.50393,9.384924062719051,8.691776882159106,0.006478980778607443,-5.039192068240829,-5.732339248800774,7,X1018.10727878269.16.2843052824185,1dil_rep1_2ul_4_neg,negative,2,16.2843052824185,66433
751,1,1,2,0.6931471805599453,61,2,2025977.623,79282.12819,11.280768012614313,10.587620832054368,0.03913277584606373,-3.240794906199366,-3.9339420867593113,7,X1018.10727878269.16.2843052824185,1dil_rep2_2ul_1_neg,negative,2,16.2843052824185,66434
751,1,1,2,0.6931471805599453,64,2,2159970.105,85614.54961,11.357610519765656,10.66446333920571,0.03963691414608722,-3.2279944195211367,-3.921141600081082,7,X1018.10727878269.16.2843052824185,1dil_rep2_2ul_2_neg,negative,2,16.2843052824185,66435
751,1,1,2,0.6931471805599453,67,2,1875224.153,79716.21408,11.28622828298328,10.593081102423335,0.0425102321514307,-3.1580104755247103,-3.8511576560846557,7,X1018.10727878269.16.2843052824185,1dil_rep2_2ul_3_neg,negative,2,16.2843052824185,66436
751,1,1,2,0.6931471805599453,70,2,1850867.465,87219.92125,11.376188038507104,10.683040857947159,0.04712380702526423,-3.0549769486481515,-3.748124129208097,7,X1018.10727878269.16.2843052824185,1dil_rep2_2ul_4_neg,negative,2,16.2843052824185,66437
751,1,1,5,1.6094379124341003,50,1,3239957.05,171281.2588,12.051062272606012,10.441624360171911,0.05286528684076229,-2.9400083589017973,-4.549446271335897,8,X1018.10727878269.16.2843052824185,1dil_rep1_5ul_1_neg,negative,2,16.2843052824185,66438
751,1,1,5,1.6094379124341003,53,1,4278116.74,154847.4778,11.950195897248033,10.340757984813932,0.036195243657609955,-3.3188275594566807,-4.928265471890781,8,X1018.10727878269.16.2843052824185,1dil_rep1_5ul_2_neg,negative,2,16.2843052824185,66439
751,1,1,5,1.6094379124341003,56,1,3948743.324,165024.7041,12.013850463493707,10.404412551059606,0.0417917019566704,-3.1750574769416944,-4.784495389375794,8,X1018.10727878269.16.2843052824185,1dil_rep1_5ul_3_neg,negative,2,16.2843052824185,66440
751,1,1,5,1.6094379124341003,59,1,4190221.84,152218.7999,11.933074237806595,10.323636325372496,0.03632714584390597,-3.3151899977975803,-4.92462791023168,8,X1018.10727878269.16.2843052824185,1dil_rep1_5ul_4_neg,negative,2,16.2843052824185,66441
751,1,1,5,1.6094379124341003,62,2,4397726.482,167378.0733,12.028010444587407,10.418572532153307,0.03806013720614105,-3.268587812124808,-4.878025724558908,8,X1018.10727878269.16.2843052824185,1dil_rep2_5ul_1_neg,negative,2,16.2843052824185,66442
751,1,1,5,1.6094379124341003,65,2,4664726.623,160973.516,11.988995133541092,10.379557221106992,0.03450867092753101,-3.3665446552904434,-4.975982567724544,8,X1018.10727878269.16.2843052824185,1dil_rep2_5ul_2_neg,negative,2,16.2843052824185,66443
751,1,1,5,1.6094379124341003,68,2,3898823.224,169432.1293,12.04020770850516,10.43076979607106,0.043457248396651084,-3.135977619626918,-4.745415532061018,8,X1018.10727878269.16.2843052824185,1dil_rep2_5ul_3_neg,negative,2,16.2843052824185,66444
751,1,1,5,1.6094379124341003,71,2,4036335.422,153344.3331,11.940441214832845,10.331003302398743,0.03799097871405792,-3.2704065497017627,-4.879844462135863,8,X1018.10727878269.16.2843052824185,1dil_rep2_5ul_4_neg,negative,2,16.2843052824185,66445
751,1,1,10,2.302585092994046,51,1,6525879.18,277758.0023,12.53450551824796,10.231920425253913,0.042562541327956366,-3.156780724078308,-5.459365817072354,9,X1018.10727878269.16.2843052824185,1dil_rep1_10ul_1_neg,negative,2,16.2843052824185,66446
751,1,1,10,2.302585092994046,54,1,6426849.436,273488.3299,12.51901423046397,10.216429137469925,0.04255402785197596,-3.156980766821826,-5.459565859815871,9,X1018.10727878269.16.2843052824185,1dil_rep1_10ul_2_neg,negative,2,16.2843052824185,66447
751,1,1,10,2.302585092994046,57,1,6556251.759,274206.7763,12.521637758788215,10.219052665794168,0.04182371061690647,-3.174291860632107,-5.476876953626153,9,X1018.10727878269.16.2843052824185,1dil_rep1_10ul_3_neg,negative,2,16.2843052824185,66448
751,1,1,10,2.302585092994046,60,1,6817301.896,274906.4547,12.524186154052291,10.221601061058246,0.04032481748553622,-3.210788181068244,-5.51337327406229,9,X1018.10727878269.16.2843052824185,1dil_rep1_10ul_4_neg,negative,2,16.2843052824185,66449
751,1,1,10,2.302585092994046,63,2,7277138.381,283585.2095,12.555267919600281,10.252682826606234,0.03896933034012618,-3.2449803437636104,-5.547565436757656,9,X1018.10727878269.16.2843052824185,1dil_rep2_10ul_1_neg,negative,2,16.2843052824185,66450
751,1,1,10,2.302585092994046,66,2,7686497.61,274195.0441,12.521594971913462,10.219009878919415,0.03567229940243226,-3.3333808184865257,-5.635965911480572,9,X1018.10727878269.16.2843052824185,1dil_rep2_10ul_2_neg,negative,2,16.2843052824185,66451
751,1,1,10,2.302585092994046,69,2,7427669.345,260499.121,12.470354765889635,10.16776967289559,0.035071448243096236,-3.350367919900085,-5.65295301289413,9,X1018.10727878269.16.2843052824185,1dil_rep2_10ul_3_neg,negative,2,16.2843052824185,66452
751,1,1,10,2.302585092994046,72,2,8281727.335,20821.5161,9.943742158922175,7.6411570659281285,0.0025141513669503105,-5.985819961020278,-8.288405054014325,9,X1018.10727878269.16.2843052824185,1dil_rep2_10ul_4_neg,negative,2,16.2843052824185,66453
752,0.25,0.25,2,-0.6931471805599453,1,1,1364972.814,207299.3505,12.241919165278587,12.935066345838532,0.1518706807738663,-1.8847259046407585,-1.1915787240808131,1,X1089.4900107618.16.2900669881722,025dil_rep1_2ul_1_neg,negative,2,16.2900669881722,66454
752,0.25,0.25,2,-0.6931471805599453,4,1,1440507.861,219666.2613,12.299864679443056,12.993011860003001,0.15249223364009118,-1.8806416111817137,-1.1874944306217683,1,X1089.4900107618.16.2900669881722,025dil_rep1_2ul_2_neg,negative,2,16.2900669881722,66455
752,0.25,0.25,2,-0.6931471805599453,7,1,1500383.285,227276.9505,12.333924599067412,13.027071779627358,0.1514792605144225,-1.8873065576978332,-1.194159377137888,1,X1089.4900107618.16.2900669881722,025dil_rep1_2ul_3_neg,negative,2,16.2900669881722,66456
752,0.25,0.25,2,-0.6931471805599453,10,1,1527737.483,233771.6765,12.36210017654127,13.055247357101216,0.15301822407403745,-1.8771982530879083,-1.184051072527963,1,X1089.4900107618.16.2900669881722,025dil_rep1_2ul_4_neg,negative,2,16.2900669881722,66457
752,0.25,0.25,2,-0.6931471805599453,13,2,1711711.956,259989.9866,12.468398396179094,13.161545576739039,0.15188886523148173,-1.8846061753491112,-1.191458994789166,1,X1089.4900107618.16.2900669881722,025dil_rep2_2ul_1_neg,negative,2,16.2900669881722,66458
752,0.25,0.25,2,-0.6931471805599453,16,2,1624152.09,258823.069,12.463899975967054,13.157047156527,0.1593588867653398,-1.8365964708295122,-1.1434492902695668,1,X1089.4900107618.16.2900669881722,025dil_rep2_2ul_2_neg,negative,2,16.2900669881722,66459
752,0.25,0.25,2,-0.6931471805599453,19,2,1695060.587,269552.361,12.504517939884304,13.197665120444249,0.15902225741503834,-1.8387111028163359,-1.1455639222563905,1,X1089.4900107618.16.2900669881722,025dil_rep2_2ul_3_neg,negative,2,16.2900669881722,66460
752,0.25,0.25,2,-0.6931471805599453,22,2,1693682.578,266627.171,12.49360659826277,13.186753778822716,0.1574245224361043,-1.8488091582082204,-1.155661977648275,1,X1089.4900107618.16.2900669881722,025dil_rep2_2ul_4_neg,negative,2,16.2900669881722,66461
752,0.25,0.25,5,0.22314355131420976,2,1,2921314.956,434988.53370000003,12.983074950413064,12.759931399098853,0.1489016214450244,-1.9044694498617096,-2.1276130011759196,2,X1089.4900107618.16.2900669881722,025dil_rep1_5ul_1_neg,negative,2,16.2900669881722,66462
752,0.25,0.25,5,0.22314355131420976,5,1,2917088.287,444481.3153,13.004663297732003,12.781519746417793,0.15237156766246343,-1.8814332170293964,-2.104576768343606,2,X1089.4900107618.16.2900669881722,025dil_rep1_5ul_2_neg,negative,2,16.2900669881722,66463
752,0.25,0.25,5,0.22314355131420976,8,1,3021793.722,464284.5051,13.048252800847216,12.825109249533005,0.1536453338028346,-1.8731083598688436,-2.096251911183053,2,X1089.4900107618.16.2900669881722,025dil_rep1_5ul_3_neg,negative,2,16.2900669881722,66464
752,0.25,0.25,5,0.22314355131420976,11,1,3110617.535,465825.6591,13.051566721003645,12.828423169689435,0.1497534344414348,-1.8987651077491707,-2.12190865906338,2,X1089.4900107618.16.2900669881722,025dil_rep1_5ul_4_neg,negative,2,16.2900669881722,66465
752,0.25,0.25,5,0.22314355131420976,14,2,3567501.76,497118.264,13.116583232506198,12.893439681191987,0.13934632620896031,-1.9707928891694868,-2.1939364404836965,2,X1089.4900107618.16.2900669881722,025dil_rep2_5ul_1_neg,negative,2,16.2900669881722,66466
752,0.25,0.25,5,0.22314355131420976,17,2,3506812.32,515522.8211,13.152936851294383,12.929793299980172,0.14700610527682872,-1.9172811605704174,-2.140424711884627,2,X1089.4900107618.16.2900669881722,025dil_rep2_5ul_2_neg,negative,2,16.2900669881722,66467
752,0.25,0.25,5,0.22314355131420976,20,2,3743853.48,519671.6181,13.160952387421345,12.937808836107134,0.13880661219145787,-1.9746735937771116,-2.1978171450913213,2,X1089.4900107618.16.2900669881722,025dil_rep2_5ul_3_neg,negative,2,16.2900669881722,66468
752,0.25,0.25,5,0.22314355131420976,23,2,3178833.455,526798.5608,13.17457351688094,12.951429965566732,0.16572071744475836,-1.7974513325235675,-2.020594883837777,2,X1089.4900107618.16.2900669881722,025dil_rep2_5ul_4_neg,negative,2,16.2900669881722,66469
752,0.25,0.25,10,0.9162907318741551,3,1,5274179.651,695465.361,13.452336484648127,12.53604575277397,0.13186228134419686,-2.0259972241862445,-2.9422879560603996,3,X1089.4900107618.16.2900669881722,025dil_rep1_10ul_1_neg,negative,2,16.2900669881722,66470
752,0.25,0.25,10,0.9162907318741551,6,1,6089235.007,660972.6101,13.401467680910232,12.485176949036077,0.10854772550906082,-2.2205653362715503,-3.1368560681457054,3,X1089.4900107618.16.2900669881722,025dil_rep1_10ul_2_neg,negative,2,16.2900669881722,66471
752,0.25,0.25,10,0.9162907318741551,9,1,5750990.878,741587.4275,13.516548339880798,12.600257608006643,0.12894950509083386,-2.0483343846549062,-2.9646251165290614,3,X1089.4900107618.16.2900669881722,025dil_rep1_10ul_3_neg,negative,2,16.2900669881722,66472
